"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"RLT5BEAM","bookSection","1995","Woidich, Manfred","Das Kairenische im 19.Jh.: Gedanken zu Ṭanṭāwī's 'Traité de la langue arabe vulgaire'","Dialectologia Arabica. A Collection of Articles in Honour of the Sixtieth Birthday of Professor Heikki Palva","","","","","","1995","2018-04-15 16:02:33","2018-05-05 14:50:57","","271-288","","","","","","","Studia Orientalia","75","","","Finnish Oriental Society","Helsinki","","","","","","","","(biblid:woidich_1995_0000)","","","","reg:Egypt [27.39, 30.26]; reg:Egypt-Sudan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SVMEG9DJ","journalArticle","1992","Woidich, M.","Vorangestellte Demonstrativa im Kairenischen","Jerusalem Studies in Arabic and Islam","","","","","","1992","2018-04-15 16:02:33","2018-04-15 16:02:33","","195-219","","","15","","","","","","","","","","","","","","","","","(biblid:woidich_1992_0000)","","","","vt:syntax; reg:Egypt [27.39, 30.26]; geo:Cairo [30.04, 31.23]; reg:Egypt-Sudan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PW9EN8XA","bookSection","1991","Woidich, M.","Short /a/ in Cairo Arabic morphophonology","Semitic Studies. In Honor of Wolf Leslau on the Occasion of His Eighty-fifth Birthday. November 14th","","","","","","1991","2018-04-15 16:02:33","2018-05-05 14:54:27","","1632-1651","","","","","","","","","","","Harrassowitz","Wiesbaden","","","","","","","","(biblid:woidich_1991_0001)","","","","vt:phonology; vt:morphology; reg:Egypt [27.39, 30.26]; geo:Cairo [30.04, 31.23]; reg:Egypt-Sudan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XZJFL4VF","bookSection","1989","Woidich, M.","Zur Bildung der Verbalstämme in den ägyptisch-arabischen Dialekten: der II. und der III. Stamm","XXIII. Deutscher Orientalistentag","","","","","","1989","2018-04-15 16:02:33","2018-05-05 14:57:14","","200-210","","","","","","","","","","","Steiner","Stuttgart","","","","","","","","(biblid:woidich_1989_0002)","","","","vt:morphology; reg:Egypt [27.39, 30.26]; reg:Egypt-Sudan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S3HF9CAQ","journalArticle","1989","Woidich, M.","Langform versus Kurzform: die Kardinalzahlwörter von 3 bis 10 im Kairenischen","Jerusalem Studies in Arabic and Islam","","","","","","1989","2018-04-15 16:02:33","2018-04-15 16:02:33","","199-232","","","12","","","","","","","","","","","","","","","","","(biblid:woidich_1989_0001)","","","","reg:Egypt [27.39, 30.26]; geo:Cairo [30.04, 31.23]; reg:Egypt-Sudan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KWEJ45MA","journalArticle","1980","Woidich, M.","Bemerkungen zu den arabischen Dialekten Mittelägyptens","","","","","","","1980","2018-04-15 16:02:33","2018-04-15 16:02:33","","314-315","","","Wiesbaden: Steiner, 1980, (Zeitschrift der Deutschen Morgenländischen Gesellschaft: Supplement IV),","","","","","","","","","","","","","","","","","(biblid:woidich_1980_0000)","","","","reg:Egypt [27.39, 30.26]; reg:Egypt-Sudan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SF9YHG2S","journalArticle","1978","Woidich, Manfred","Bemerkungen zu den arabischen Dialekten Mittelägyptens","Zeitschrift für Arabische Linguistik","","0170026X","","http://www.jstor.org.uaccess.univie.ac.at/stable/43530325","","1978","2018-04-15 16:02:33","2018-05-07 15:45:12","","54-63","","1","","","","","","","","","","","","","","","","","","(biblid:woidich_1978_2900)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ERHKTQAE","journalArticle","1975","Woidich, M.","Zur Funktion des aktiven Partizips im Kairenisch-Arabischen","Zeitschrift der Deutschen Morgenländischen Gesellschaft","","","","","","1975","2018-04-15 16:02:33","2018-04-15 16:02:33","","273-293","","","125","","","","","","","","","","","","","","","","","(biblid:woidich_1975_0000)","","","","vt:syntax; reg:Egypt [27.39, 30.26]; geo:Cairo [30.04, 31.23]; reg:Egypt-Sudan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FTSGHYMH","journalArticle","1972","Wise, Hillary","Concord in spoken Egyptian Arabic","Archivum Linguisticum","","","","","","1972","2018-04-15 16:02:33","2018-04-15 16:02:33","","7-18","","","3","","","","","","","","","","","","","","","","","(biblid:wise_1972_0000)","","","","reg:Egypt [27.39, 30.26]; geo:Cairo [30.04, 31.23]; reg:Egypt-Sudan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q4URUNSZ","bookSection","2005","Windfuhr, Gernot L.","Central Asian Arabic: the Irano-Arabic dynamics of a new perfect","Linguistic Convergence and Areal Diffusion","","","","","","2005","2018-04-15 16:02:33","2018-05-07 15:48:28","","111-123","","","","","","","","","","","Routledge","London","","","","","","","","(biblid:windfuhr_2005_0000)","","","","vt:morphology; reg:Mesopotamia [35.14, 42.48]; reg:Central Asia []","","Csató, Éva Ágnes; Isaksson, Bo; Jahani, Carina","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4IH57F4M","journalArticle","1976","Windfuhr, Gernot L.","Linguistics","","","","","","","1976","2018-04-15 16:02:33","2018-04-15 16:02:33","","347-397","","","","","","","","","","","","","","","","","","","","(biblid:windfuhr_1976_0000)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I3KA96JZ","journalArticle","2013","Wilmsen, David","The interrogative origin of the Arabic negator –š: Evidence from copular interrogation in Andalusi Arabic, Maltese, and modern spoken Egyptian and Moroccan Arabic","Zeitschrift für Arabische Linguistik","","0170026X","","http://www.jstor.org.uaccess.univie.ac.at/stable/10.13173/zeitarabling.58.0005","That many Arabic dialects negate with an enclitic &#x2013;&#x161; has attracted much comment, very often drawing analogies between the French and Arabic systems. Constructs negated with a post-positioned negative &#x2013;&#x161; alone without the characteristically Arabic preposed negator m&#x101; are said to bear similarities to stage III of the Jespersen's cycle as it operates in Indo-European languages. Nevertheless, comparisons between the copular interrogatives an&#x12b;&#x161; or an&#x101;&#x161; and huw&#x101;&#x161; in medieval Andalusi Arabic, their 19th century Maltese counterparts jeniex and hujex, their survivals in modern Maltese huwa and hux, and their relics in the modern spoken Moroccan Arabic interrogative wa&#x161;, and its equivalents huwwa/hiyya/humma in spoken Egyptian Arabic call such assumptions into question. From those, it appears that the enclitic &#x2013;&#x161; began as an interrogative, having lost much &#x2013; but not all &#x2013; of its interrogative quality as it was reanalysed as a negator. As such, Arabic negation never went through a Jespersen's cycle.","2013","2018-04-15 16:02:33","2018-04-15 16:02:33","","5-31","","58","","","","","","","","","","","","","","","","","","(biblid:wilmsen_2013_2794)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PMXACLNH","journalArticle","2000","Wilmsen, D.","ḥāga tāni?: an examination of degendered adjectival agreement in Cairene Arabic","Al-ʿArabiyya","","","","","","2000","2018-04-15 16:02:33","2018-04-15 16:02:33","","215-234","","1999","32","","","","","","","","","","","","","","","","","(biblid:wilmsen_2000_0000)","","","","reg:Egypt [27.39, 30.26]; geo:Cairo [30.04, 31.23]; reg:Egypt-Sudan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XPVUC99K","bookSection","1999","Wilmsen, D.","Cross-addressing: reverse gender reference in spoken Cairene Arabic","Arabic Grammar and Linguistics","","","","","","1999","2018-04-15 16:02:33","2018-05-07 15:52:18","","203-221","","","","","","","","","","","Curzon","Richmond","","","","","","","","(biblid:wilmsen_1999_0000)","","","","reg:Egypt [27.39, 30.26]; geo:Cairo [30.04, 31.23]; reg:Egypt-Sudan","","Suleiman, Yasir","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BD3BXCBB","bookSection","1996","Wilmsen, D.","Codeswitching, code-mixing, and borrowing in the spoken Arabic of a theatrical community in Cairo","Perspectives on Arabic Linguistics: Papers from the Annual Symposium on Arabic Linguistics. Volume IX: Washington D.C., 1995","","","","","","1996","2018-04-15 16:02:33","2018-05-07 15:54:17","","69-92","","","","","","","Current Issues on Linguistic Theory","141","","","Benjamins","Amsterdam","","","","","","","","(biblid:wilmsen_1996_0000)","","","","reg:Egypt [27.39, 30.26]; geo:Cairo [30.04, 31.23]; reg:Egypt-Sudan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VW5HYE3H","journalArticle","1898","Williams, Talcott","The spoken Arabic of Morocco","Beiträge zur Assyriologie und Semitischen Sprachwissenschaft","","","","","","1898","2018-04-15 16:02:33","2018-04-15 16:02:33","","561-586","","","3","","","","","","","","","","","","","","","","","(biblid:williams_1898_4491)","","","","vt:general/comparative study; vt:Maghreb; vt:description of dialect; vt:transcribed texts; vt:linguistics/dialectology; vt:conversation/dialogue; reg:Morocco [31.46, -6.39]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YAZTT28F","journalArticle","1947","Westermarck, E.","Customs connected with homicide in Morocco","Transactions of the Westermarck Society","","","","","","1947","2018-04-15 16:02:33","2018-04-15 16:02:33","","7-38","","","1","","","","","","","","","","English","","","","","","","(biblid:westermarck_1947_4077)","","","","Morocco; Ethnography","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"925WCICE","journalArticle","1917","Westermarck, E.","Cérémonies du mariage au Maroc","Archives berbères","","","","","","1917","2018-04-15 16:02:33","2018-04-15 16:02:33","","1-35","","","2","","","","","","","","","","English","","","","","","","(biblid:westermarck_1917_4347)","","","","vt:general/comparative study; vt:Maghreb; vt:sociolinguistics; vt:anthropology; reg:Morocco [31.46, -6.39]; vt:ethnography; vt:folklore; vt:customs & etiquette","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JYZQA7ES","journalArticle","1912","Westermarck, E.","Marriage ceremonies in Morocco","Sociological Review","","","","","","1912","2018-04-15 16:02:33","2018-04-15 16:02:33","","187-201","","","5","","","","","","","","","","English","","","","","","","(biblid:westermarck_1912_4074)","","","","vt:general/comparative study; vt:anthropology; vt:ethnographic record; reg:Morocco [31.46, -6.39]; vt:ethnography; vt:gender aspects; vt:folklore; vt:customs & etiquette","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2X7DENR3","journalArticle","1911","Westermarck, E.","The popular ritual of the Great Feast in Morocco","Folklore","","","","","","1911","2018-04-15 16:02:33","2018-04-15 16:02:33","","131-182","","","22","","","","","","","","","","English","","","","","","","(biblid:westermarck_1911_4500)","","","","Morocco; Ethnography","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RFVACW9S","journalArticle","2003","Werner, Jürgen von","Ein arabischer Text aus dem Wadi Ram/Jordanien Bestandsaufnahme alltäglicher sprachlicher Verwirrung am Beispiel eines beduinischen Sprechers","Zeitschrift für Arabische Linguistik","","","","","","2003","2018-04-15 16:02:33","2018-04-15 16:02:33","","53-79","","","42","","","","","","","","","","","","","","","","","(biblid:werner_2003_0000)","","","","vt:transcribed texts; vt:bedouin dialect; reg:Jordan [31.26, 36.15]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PZSDC7AU","bookSection","2004","Wer, Enam al-","Variability reproduced: a variationist view of the [ḏ]/[ḍ] opposition in modern Arabic dialects","Approaches to Arabic Dialects: A Collection of Articles presented to Manfred Woidich on the Occasion of his Sixtieth Birthday","","","","","","2004","2018-04-15 16:02:33","2018-05-08 10:08:45","","21-31","","","","","","","","","","","Brill","Leiden","","","","","","","","(biblid:wer_2004_0000)","","","","vt:general/comparative study; vt:phonology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z2678353","bookSection","1999","Wer, Enam al-","Why do different variables behave differently? Data from Arabic","Language and Society in the Middle East and North Africa","","","","","","1999","2018-04-15 16:02:33","2018-09-25 15:46:20","","38-57","","","","","","","","","","","Curzon","Richmond","","","","","","","","(biblid:wer_1999_0000)","","","","vt:phonology; vt:sociolinguistics; vt:linguistics/dialectology; reg:Jordan [31.26, 36.15]; vt:gender aspects","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UZLVBHLD","journalArticle","1980","Welden, A.","Stress in Cairo Arabic","Studies in the Linguistic Sciences","","","","","","1980","2018-04-15 16:02:33","2018-04-15 16:02:33","","99-121","","ii","10","","","","","","","","","","","","","","","","","(biblid:welden_1980_0000)","","","","reg:Egypt [27.39, 30.26]; geo:Cairo [30.04, 31.23]; reg:Egypt-Sudan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JJQESUEL","journalArticle","1952","Wehr, Hans","Rezension zu Fück’s Arabiya","Zeitschrift der Deutschen Morgenländischen Gesellschaft","","","","","","1952","2018-04-15 16:02:33","2018-05-08 10:13:43","","179-186","","","102","","","","","","","","","","","","","","","","","(biblid:wehr_1952_0000)","","","","vt:linguistics/dialectology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
